game_str,play_id,timestamp,startrun_ts,time_lost,spd_sm_mapsoft_theta,acc_5to10_95th,ft_til_1st_sm,spd_to_1st_sm,shouldstartrun_ts,E_itsx_ts,E_catch_ts,wouldbe_ft_til_1st_itsx_ifmax,wouldbe_ft_til_1st_itsx_ifmed,wouldbe_ft_til_1st_catch_ifmax,wouldbe_ft_til_1st_catch_ifmed,wouldbe_ft_til_1st_itsx_ifmean,wouldbe_ft_til_1st_catch_ifmean
y1_d077_GAX_YJD,222.0,7746214,7746214.0,0.0,29.36286215930985,16.177993076835264,91.4210252873036,3.119634291576574,7746214.0,7750214.934728603,7750301.521890175,1.21799337970579,7.057197362499733,0.80816984,6.672233,9.352613,8.991384
y1_d078_GAX_YJD,21.0,623068,623068.0,0.0,34.37776291470447,20.43260447943548,86.81544895016332,4.027901880096465,623068.0,626668.6916899496,626749.1172114247,0.7207770585299658,8.654987752273781,0.013774738,8.084606,11.1950035,10.771365
y1_d078_GAX_YJD,37.0,1155618,1155618.0,0.0,31.23283986777089,22.090466216197346,82.72735691519237,13.196579226847971,1155618.0,1158918.498297467,1159061.484781957,-4.753799905247973,2.552128371030493,-6.6837683,0.91206455,4.9122877,0.9328344
y1_d078_GAX_YJD,87.0,2821868,2821868.0,0.0,30.082531877133967,22.37977413804373,91.78893665119448,3.1270549860454366,2821868.0,2825968.0648059053,2826043.8394656004,-6.079518378951695,3.270916631882979,-6.865913,2.5962098,6.311084,5.6932564
y1_d078_GAX_YJD,99.0,3238218,3238218.0,0.0,28.99328840247584,34.14435459727997,87.12461275779422,4.070486738088448,3238218.0,3242018.3807028127,3242095.3959514457,-8.558834186901297,0.4354487515112604,-9.272617,-0.20661204,4.2914743,3.6621335
y1_d078_GAX_YJD,152.0,5225218,5225218.0,0.0,27.68585935295945,21.05270347376773,91.89978879345426,5.918327915580619,5225218.0,5228668.405262576,5228773.602728581,12.340724612932355,17.39696773479392,9.646843,14.849612,19.596006,17.120716
y1_d079_FBP_QEA,9.0,153046,153046.0,0.0,29.01549521940005,17.445541221748044,91.71102096951104,3.122343702347905,153046.0,156896.39097373528,156965.4580121881,3.689502263436652,9.172144287239997,2.7656178,8.290222,11.414309,10.491274
y1_d079_FBP_QEA,56.0,1665746,1665746.0,0.0,28.61270241142897,18.9322606606396,91.9402154939078,6.044760188454745,1665746.0,1668896.4288313591,1669004.4443600697,20.09015128303525,24.38231251185648,17.394007,21.845697,26.094448,23.465271
y1_d079_FBP_QEA,70.0,2126796,2126796.0,0.0,28.952565876888627,19.09548890996461,88.1491348392668,6.154578015287768,2126796.0,2129996.847180899,2130099.828267141,14.69455054955974,19.225769214809848,11.822451,16.544516,21.020884,18.361858
y1_d079_FBP_QEA,106.0,3289446,3289446.0,0.0,30.38256053296553,21.94956862921856,90.849033618756,2.5632608094213083,3289446.0,3293496.740248302,3293576.835987342,-7.112949381720949,2.0465323410905434,-7.7868204,1.4594765,5.121427,4.5680275
y1_d079_FBP_QEA,125.0,3891296,3891296.0,0.0,28.543715964667346,21.91493731126685,88.05101568555034,1.510971064095088,3891296.0,3895096.2769942433,3895185.3815360167,4.410083737643905,11.198332233122612,4.0893593,10.903828,13.987504,13.842163
y1_d079_FBP_QEA,140.0,4532696,4532696.0,0.0,26.24953879984668,20.92778366619825,86.48153140634665,2.603944781238283,4532696.0,4536096.385987119,4536181.58355746,18.17677275502934,23.234058930885418,17.78981,22.878895,25.141485,24.68716
y1_d079_FBP_QEA,152.0,4901396,4901396.0,0.0,30.38256053296553,21.94956862921856,88.73552873671287,1.6623935870734383,4901396.0,4904696.823796841,4905029.113336222,17.257111075255708,23.49566799055014,8.790124,15.9741955,25.921522,18.802248
y1_d079_FBP_QEA,189.0,6052796,6052796.0,0.0,28.543715964667346,21.91493731126685,87.76014928206627,3.557635646624533,6052796.0,6056646.213426561,6056726.264088492,-1.4474463674590512,5.272048586486284,-2.0370111,4.727918,7.885886,7.4430904
y1_d079_FBP_QEA,194.0,6184846,6184846.0,0.0,29.21511460262053,20.784376117889007,91.4901073751287,4.604895866262098,6184846.0,6189046.555479063,6189122.698065885,-10.39823283800404,-3.068802318012253,-11.124156,-3.7479053,-0.034717314,-0.504418
y1_d079_FBP_QEA,260.0,8565146,8565146.0,0.0,28.543715964667346,21.91493731126685,88.77032885800712,4.025300575984829,8565146.0,8568796.724052768,8568966.316027507,4.630920608465567,10.929686492964612,0.7867459,7.3903217,13.228069,9.889999
y1_d079_FBP_QEA,272.0,8963196,8963196.0,0.0,27.606650221251016,18.29507548082887,92.26900746408909,4.597208285912302,8963196.0,8966796.149354354,8966884.06299058,12.524565702280569,17.61482562310865,12.183041,17.293991,19.649487,19.291782
y1_d079_FBP_QEA,299.0,9786896,9786896.0,0.0,29.21511460262053,20.784376117889007,88.66762307141087,4.404838877218253,9786896.0,9790596.50415752,9790691.634886786,2.315858086874744,8.540512811103854,2.1695602,8.404874,11.053083,11.007539
y1_d079_FBP_QEA,320.0,10593946,10593946.0,0.0,30.18938313922284,20.388183873159846,90.2518186127692,2.727628336725161,10593946.0,10597896.206659865,10597973.405091664,-2.84476193188052,4.671087666456272,-3.5806015,4.0110173,7.523885,6.9984627
y1_d079_PVJ_RZQ,5.0,99066,99066.0,0.0,27.873321669452054,24.65453515625937,91.84038219654887,2.110035897038074,99066.0,102666.17424248288,102753.32806878166,12.65800192921638,19.51747063921076,12.288632,19.181385,22.014578,21.694458
y1_d079_PVJ_RZQ,7.0,149616,149616.0,0.0,29.79117992836727,24.18994862777481,88.88214398601897,9.80874853636351,149616.0,152716.6864384548,152845.2662687345,10.144297333308057,15.383316583149426,7.912867,13.319692,17.53907,15.396698
y1_d079_PVJ_RZQ,21.0,476566,476566.0,0.0,30.21072705503223,29.43596794247441,91.45866950237652,5.316790547438757,476566.0,480216.7804673257,480289.5559065147,-1.5266217666054422,7.781807335679446,-2.4318252,7.0127034,11.030789,10.375957
y1_d079_PVJ_RZQ,88.0,4473516,4473516.0,0.0,30.21072705503223,29.43596794247441,91.87755606394153,3.940138755282589,4473516.0,4477566.806739055,4477641.511624508,-12.433807669042205,-1.315076883261011,-13.297833,-2.039024,2.6906545,2.2666166
y1_d079_PVJ_RZQ,114.0,5302766,5302766.0,0.0,33.07604926926399,25.814798946539952,92.0005722582062,4.772788777323456,5302766.0,5306616.4806344425,5306705.009865308,-6.917544631058202,3.861696937569556,-7.3312593,3.5259054,7.183366,6.600708
y1_d079_PVJ_RZQ,145.0,8299066,8299066.0,0.0,28.783495227685734,32.390925818264115,90.084135092994,3.182411845954221,8299066.0,8302466.46471739,8302589.302903479,10.703464777180551,18.550379770804835,8.417351,16.519026,21.550829,19.896849
y1_d079_PVJ_RZQ,161.0,8765816,8765816.0,0.0,28.192367963737045,15.56403488095242,92.739426118361,2.303805258387115,8765816.0,8769766.926993467,8769842.032836735,7.592384743274028,12.66507401160684,6.872269,11.984547,14.7893305,14.037414
y1_d079_PVJ_RZQ,195.0,10027816,10027816.0,0.0,33.07604926926399,25.814798946539952,91.90067141726104,4.339146792469535,10027816.0,10031716.763952218,10031811.594148884,-7.761729227623643,3.057598537113586,-7.9484887,2.9060605,6.4825473,6.3434978
y1_d079_PVJ_RZQ,211.0,10649166,10649166.0,0.0,33.03033054923043,21.060076445383515,92.277742116508,3.4912556132900363,10649166.0,10652766.006744636,10652846.864743276,7.573248495701712,14.852976875873091,6.9280868,14.300037,17.360586,16.705652
y1_d079_PVJ_RZQ,216.0,10750266,10750266.0,0.0,32.66658999671455,23.13576034863501,91.2932951664022,6.292390924858751,10750266.0,10753766.891620772,10753842.053905567,5.715454157848849,13.26831069055908,4.8817577,12.570484,15.761432,15.095499
y1_d079_PVJ_RZQ,224.0,11010966,11010966.0,0.0,28.03189727397308,17.466885421447387,90.49744793524113,6.003280528778419,11010966.0,11014666.062170696,11014744.293109408,5.1415687480014345,9.878739085819468,4.5199776,9.289146,11.789239,11.1216545
y1_d079_PVJ_RZQ,229.0,11250466,11250466.0,0.0,33.836951273242235,19.7332904978788,88.0098231003442,4.281155524487019,11250466.0,11253816.797275268,11253917.703560818,10.971584071079564,16.85089954377401,7.687228,14.007306,19.088179,18.956852
y1_d079_PVJ_RZQ,237.0,11445716,11445716.0,0.0,32.30943046598882,20.26435649352152,91.4007420970758,5.807110474107446,11445716.0,11449316.599159164,11449392.154547732,3.384724230167887,10.155450021141151,2.5740764,9.44931,12.551051,11.870061
y1_d080_FBP_QEA,132.0,4048162,4048162.0,0.0,29.21511460262053,20.784376117889007,92.53309584447132,4.839395963549009,4048162.0,4051962.536979424,4052056.861230109,2.3885490494818145,8.934305146842975,2.2173493,8.775201,11.488039,11.366486
y1_d080_FBP_QEA,149.0,4703362,4703362.0,0.0,27.606650221251016,18.29507548082887,88.00575699667928,1.6873426296197636,4703362.0,4707162.782591697,4707254.061077214,8.180894296226747,13.864170829457407,7.9346757,13.633148,16.078661,15.873262
y1_d080_FBP_QEA,157.0,4994312,4994312.0,0.0,28.61270241142897,18.9322606606396,92.03062500011008,2.886035492675205,4994312.0,4998012.079204502,4998102.364039136,9.361539651417328,14.747790520587172,9.07455,14.476747,16.908518,16.553314
y1_d080_FBP_QEA,179.0,5742862,5742862.0,0.0,29.79039762136836,23.02591777410612,87.78493546782079,5.116067369227153,5742862.0,5746412.42560517,5746596.36121706,4.279213133702476,10.898771769052455,0.7351601,7.7024927,13.333794,9.994883
y1_d080_FBP_QEA,208.0,6612362,6612362.0,0.0,29.479760676161447,24.343079346120927,92.1068604867834,3.9217503069960458,6612362.0,6616062.231050127,6616135.676510234,3.044369184122038,9.394843971453737,2.2387996,8.640556,12.03631,11.36774
y1_d080_FBP_QEA,255.0,8191712,8191712.0,0.0,30.18938313922284,20.388183873159846,91.05959902189406,2.181178860380726,8191712.0,8195412.054452915,8195489.619971584,7.209002506465109,13.908485233612506,6.5007963,13.2705765,16.446796,15.838138
y1_d080_FBP_QEA,310.0,10088662,10088662.0,0.0,29.03754005866002,18.933737716576783,92.34323778057576,3.710348270700479,10088662.0,10092512.341402924,10092593.08525791,2.642475653999705,8.367902509589182,2.0605214,7.818364,10.7145605,10.155976
y1_d080_PVJ_RZQ,14.0,341310,341310.0,0.0,26.812767401621443,22.223885470525584,89.71386591353443,3.381713480507358,341310.0,343910.1755731008,344039.6102748478,38.59222559367596,42.14826934052415,36.729076,40.445045,43.451466,41.66518
y1_d080_PVJ_RZQ,82.0,2327460,2327460.0,0.0,32.66658999671455,23.13576034863501,91.7909785032913,5.78198835284212,2327460.0,2330910.5448500165,2330988.08700308,8.532723949398143,15.763438203898536,7.7876472,15.134833,18.228205,17.627148
y1_d080_PVJ_RZQ,87.0,2584960,2584960.0,0.0,27.873321669452054,24.65453515625937,88.73899852794025,3.096295397953668,2584960.0,2588360.467912828,2588462.995678098,13.267055771201036,19.65733621160852,10.470387,17.115759,22.094881,20.084482
y1_d080_PVJ_RZQ,280.0,9079810,9079810.0,0.0,30.551122092164785,19.679231609566155,93.06406468677172,1.4995729780824265,9079810.0,9083910.698015677,9084004.659238908,-1.020149949783876,7.478245709743809,-1.2210618,7.306003,10.5066595,10.376254
y1_d080_PVJ_RZQ,299.0,9868610,9868610.0,0.0,27.873321669452054,24.65453515625937,88.03622954291258,3.41676354763024,9868610.0,9872360.694293931,9872445.244562993,2.1929910393182963,9.168603848226244,1.7464652,8.760681,12.052006,11.599964
y1_d081_FBP_QEA,108.0,3386569,3386569.0,0.0,31.836479615871127,26.15263095566485,87.26811910565327,4.550914007072606,3386569.0,3389919.719474866,3390036.0202789577,9.691401875710412,17.205595954572555,7.072495,14.977917,19.805105,17.663258
y1_d081_FBP_QEA,136.0,4382769,4382769.0,0.0,28.843326255861825,20.14738036909449,92.37258113238448,2.9180535832628607,4382769.0,4386269.232068593,4386348.623687636,14.572335703663754,19.90158802991401,13.964457,19.334759,22.169653,21.674784
y1_d081_FBP_QEA,160.0,5120069,5120069.0,0.0,30.38256053296553,21.94956862921856,91.80495185308456,3.5681096523336464,5120069.0,5123069.5531354975,5123283.472916185,25.62398771301245,30.67583033102045,19.859083,25.517136,32.54515,27.416342
y1_d081_FBP_QEA,173.0,5586919,5586919.0,0.0,29.03754005866002,18.933737716576783,89.47497783161721,3.336251402209598,5586919.0,5590619.148887822,5590699.403265613,4.980470001066268,10.377827779528658,4.387,9.817553,12.5744295,12.092068
y1_d081_FBP_QEA,190.0,6153569,6153569.0,0.0,28.26741177221508,21.492361546672782,92.00759931943554,4.912805868682426,6153569.0,6157669.6472353,6157754.718054953,-6.77245315416531,-0.8048222957477436,-7.206267,-1.2167765,1.8880688,1.4573541
y1_d081_FBP_QEA,204.0,6644269,6644269.0,0.0,28.543715964667346,21.91493731126685,88.81810875456912,4.383078382977601,6644269.0,6647069.454796424,6647285.030201579,28.77902568254074,33.02933797254225,23.499323,28.214197,34.513035,30.261164
y1_d081_FBP_QEA,256.0,8462819,8462819.0,0.0,29.5563947374648,23.625782882883403,91.37582695577666,1.9037109355855364,8462819.0,8467019.254849086,8467117.271596037,-7.450442225175205,0.8200320005940851,-7.511174,0.7638756,4.340829,1.7297417
y1_d081_FBP_QEA,257.0,8506419,8506419.0,0.0,29.5563947374648,23.625782882883403,91.79034929912748,5.230466637426048,8506419.0,8509819.647827705,8509938.781037323,11.131620592103884,17.074888458974865,8.694374,14.825902,19.330906,17.189026
y1_d081_FBP_QEA,284.0,9439619,9439619.0,0.0,30.38256053296553,21.94956862921856,92.35771109077814,4.997039886154937,9439619.0,9443069.508179924,9443160.647246126,9.338776086694962,15.98821766266685,9.051033,15.733752,18.31178,18.093813
y1_d081_FBP_QEA,296.0,9797069,9797069.0,0.0,29.79064702908964,23.797244463170816,89.28565995776276,2.769020836100537,9797069.0,9800669.901770646,9800759.925326051,6.139662226142572,13.005494308354177,5.831923,12.72465,15.588356,15.353947
y1_d081_PVJ_RZQ,3.0,83606,83606.0,0.0,29.79117992836727,24.18994862777481,90.47450228140934,9.051832893554774,83606.0,87206.93574901941,87322.95224530516,-3.288046857664652,3.200177117207513,-5.97739,0.7445456,5.860366,3.2680767
y1_d081_PVJ_RZQ,36.0,1324256,1324256.0,0.0,27.725292479825,16.166071999046494,87.50665614608347,3.144590481471994,1324256.0,1328356.6916049188,1328446.6162128637,-1.5518991506679796,4.291114967666709,-1.8400072,4.021181,6.6251364,6.371895
y1_d081_PVJ_RZQ,67.0,2498606,2498606.0,0.0,29.79117992836727,24.18994862777481,89.88923398422705,2.312121754805787,2498606.0,2501856.3212166675,2501968.350654022,16.582069354145034,22.62556180840232,13.866698,20.118208,25.0299,22.664001
y1_d081_PVJ_RZQ,131.0,4693006,4693006.0,0.0,31.50464445580415,21.95041841623293,90.07343645220212,1.37751004779318,4693006.0,4697056.162502663,4697136.410196341,-4.199603004795884,5.675232803435627,-4.876621,5.1039953,9.149825,8.546276
y1_d081_PVJ_RZQ,172.0,6458256,6458256.0,0.0,29.41340737041316,14.555111983009963,87.33013376532426,4.353652062433184,6458256.0,6462156.67673257,6462247.299278319,-3.0530920067317906,1.656112349746775,-3.341013,1.379384,3.6071944,3.2822657
y1_d081_PVJ_RZQ,196.0,7311956,7311956.0,0.0,26.89302499458826,16.687561784607396,91.92946660285364,3.0864216435929848,7311956.0,7316006.568125832,7316084.35345502,6.478628052051812,12.37856767188338,5.8623376,11.811001,14.587427,13.994585
y1_d081_PVJ_RZQ,364.0,13019806,13019806.0,0.0,28.783495227685734,32.390925818264115,91.62839513178534,4.307040887594553,13019806.0,13023656.122800097,13023727.795295265,-2.5843636668260084,6.65972494804721,-3.4321387,5.9027033,10.34974,9.489933
y1_d082_FBP_QEA,8.0,125674,125674.0,0.0,29.22697156748858,18.42723157640137,87.89683300105148,3.5998514987613817,125674.0,129074.71342329535,129156.0551294628,12.14891357016525,16.914103077230738,11.592703,16.388271,18.83577,18.317055
y1_d082_FBP_QEA,113.0,3477224,3477224.0,0.0,27.606650221251016,18.29507548082887,91.93149279908972,4.179972214454892,3477224.0,3481224.061488986,3481291.8766621626,1.4932188431101574,7.342508463204034,0.57959586,6.475531,9.73524,8.933469
y1_d082_FBP_QEA,115.0,3570824,3570824.0,0.0,29.01549521940005,17.445541221748044,91.0494232582614,5.036740710962135,3570824.0,3574324.13768586,3574415.336384844,10.087903071454363,14.691837003960083,9.82576,14.442581,16.61477,16.41419
y1_d082_FBP_QEA,122.0,3850374,3850374.0,0.0,28.952565876888627,19.09548890996461,90.79138068039182,6.005531694230228,3850374.0,3854074.524676607,3854144.377989411,2.633487716896312,8.099528642151512,1.7299016,7.249602,10.341923,9.543158
y1_d082_FBP_QEA,137.0,4489824,4489824.0,0.0,31.836479615871127,26.15263095566485,93.11722685388855,1.4945235095967746,4489824.0,4493774.0365064265,4493864.175848498,3.094480477539879,13.517866068354376,2.773874,13.250341,17.183891,16.897738
y1_d082_FBP_QEA,141.0,4568424,4568424.0,0.0,29.22697156748858,18.42723157640137,91.7915705508442,2.726555317118766,4568424.0,4572424.638005231,4572503.248841642,-0.2693251536931482,5.469471364944279,-0.9136922,4.854854,8.127779,7.4993773
y1_d082_FBP_QEA,194.0,6623374,6623374.0,0.0,28.61270241142897,18.9322606606396,90.79636418073038,6.963750226506704,6623374.0,6626974.097928789,6627056.910567279,4.536490761743672,9.48174136023619,4.0270247,8.998835,11.606138,11.140409
y1_d082_FBP_QEA,248.0,8549374,8549374.0,0.0,29.5563947374648,23.625782882883403,91.41146977739272,6.393158982328657,8549374.0,8553374.295385018,8553448.352424383,-8.954476336843097,-1.6491752947635467,-9.7507925,-2.386124,1.250685,0.46578285
y1_d082_FBP_QEA,276.0,9470974,9470974.0,0.0,29.79039762136836,23.02591777410612,89.4970323148067,6.295404418343935,9470974.0,9474474.702616788,9474564.400730925,5.86236053395309,12.39172141019034,5.5482154,12.108274,14.797071,14.516472
y1_d082_YJD_RZQ,19.0,547594,547594.0,0.0,33.03033054923043,21.060076445383515,87.95480668711916,2.6414877797694203,547594.0,550494.0478509262,550620.1246854463,27.395403589523017,32.08906980069481,25.162373,30.068375,34.02938,32.158974
y1_d082_YJD_RZQ,34.0,909744,909744.0,0.0,32.30943046598882,20.26435649352152,91.78292794004427,3.168118395018098,909744.0,913194.9346333724,913280.5596994648,13.376731942933954,19.61799965195398,12.917096,19.211561,21.838877,21.3972
y1_d082_YJD_RZQ,83.0,2508144,2508144.0,0.0,33.03033054923043,21.060076445383515,91.9641592786188,2.3786368703758853,2508144.0,2512894.355524293,2512969.6502500647,-31.433259597201356,-17.101194566909147,-32.39032,-17.869703,-12.804186,-13.472321
y1_d082_YJD_RZQ,94.0,2822194,2822194.0,0.0,32.30943046598882,20.26435649352152,88.29957739339613,4.6806484684304905,2822194.0,2826244.85673834,2826358.55450788,-13.022442422366703,-4.226269107383169,-16.01626,-6.7772794,-1.3584847,-3.8757646
y1_d082_YJD_RZQ,96.0,2895544,2895544.0,0.0,34.37776291470447,20.43260447943548,92.01436664014112,2.655315141751373,2895544.0,2899144.075448937,2899262.3250641674,9.281954840562372,17.376220098400825,6.3795085,15.015522,19.834753,17.692564
y1_d082_YJD_RZQ,124.0,3930694,3930694.0,0.0,30.551122092164785,19.679231609566155,88.18361912560137,1.7873046222979383,3930694.0,3933994.311009769,3934102.11484888,18.67738704863935,24.282240752026286,15.855794,21.769014,26.307167,23.841425
y1_d082_YJD_RZQ,131.0,4209894,4209894.0,0.0,31.23283986777089,22.090466216197346,88.99386685453621,4.295602703301427,4209894.0,4213794.948887789,4213873.239599591,-7.368481031485087,1.7230211642751032,-8.116121,1.0946867,4.661357,4.0638123
y1_d082_YJD_RZQ,178.0,5653594,5653594.0,0.0,32.30943046598882,20.26435649352152,89.10996130531338,2.5137340717256507,5653594.0,5657294.885795191,5657373.83075003,4.116681030097325,11.40924644870923,3.4274378,10.807218,13.84704,13.162675
y1_d082_YJD_RZQ,257.0,8218544,8218544.0,0.0,33.836951273242235,19.7332904978788,91.735371612728,1.903103589993691,8218544.0,8222194.859721946,8222285.884612017,9.93577025752353,17.415051713895306,9.632578,17.15658,19.840172,19.634912
y1_d082_YJD_RZQ,261.0,8429844,8429844.0,0.0,33.07604926926399,25.814798946539952,91.11493122698003,1.6339197322491827,8429844.0,8433644.512872277,8433721.507283133,1.785837460686903,11.780648122907252,0.987264,11.119394,15.113249,14.524455
y1_d082_YJD_RZQ,310.0,10254644,10254644.0,0.0,33.836951273242235,19.7332904978788,88.69906376576424,2.627572829645999,10254644.0,10258294.3937782,10258394.588133924,5.167858848970878,12.647425423407634,1.7501633,9.752469,15.171556,12.570701
y1_d083_YJD_RZQ,29.0,7607253,7607253.0,0.0,30.50965392759465,25.302492238844824,91.43021305162058,4.718027543202368,7607253.0,7611153.573154913,7611242.285982737,-6.215931864698803,2.5659349245301515,-6.582599,2.2466793,5.644092,5.417747
y1_d083_YJD_RZQ,78.0,9284703,9284703.0,0.0,32.10039245201825,23.26797342852614,92.42686854387124,3.180304804427294,9284703.0,9288603.109134512,9288686.756220262,0.1126516984369501,9.515767921690038,-0.43528602,9.064558,12.453886,12.034001
y1_d083_YJD_RZQ,83.0,9491703,9491703.0,0.0,33.03033054923043,21.060076445383515,88.75782922565433,1.651137309259525,9491703.0,9495353.945180088,9495440.55504959,6.803428261780448,14.256382494300082,6.35805,13.872754,17.039545,16.576899
y1_d083_YJD_RZQ,95.0,9935253,9935253.0,0.0,30.50965392759465,25.302492238844824,90.54641960251696,6.418812358433854,9935253.0,9938703.734273054,9938796.927194083,5.206869483055874,12.137522842359836,4.9916625,11.947552,14.673578,14.592194
y1_d083_YJD_RZQ,276.0,5285853,5285853.0,0.0,31.603169409391924,25.28934996288967,92.28521308184274,2.7800652551914595,5285853.0,5289553.979141658,5289633.870464216,5.302542511201929,13.851782568402932,4.6450953,13.290341,16.951275,16.414345
y1_d083_YJD_RZQ,304.0,6114303,6114303.0,0.0,33.836951273242235,19.7332904978788,87.50587195329672,3.4940972647419244,6114303.0,6117903.007952518,6117984.212694577,3.7793564510446966,10.825152423000956,3.1379488,10.280128,13.2082,12.669203
y1_d084_YJD_RZQ,67.0,1886726,1886726.0,0.0,30.11681272311292,22.25841773415512,92.26055663067768,2.7897675196604155,1886726.0,1890476.854068262,1890626.423005236,5.029652910557292,12.658203408112042,0.17643525,8.430065,15.160395,11.311766
y1_d084_YJD_RZQ,77.0,2222476,2222476.0,0.0,33.03033054923043,21.060076445383515,88.06940966512697,3.861713247382852,2222476.0,2225976.617885255,2226061.34519513,5.880722684585633,12.727910615525108,5.3715825,12.28886,15.1993,14.791885
y1_d084_YJD_RZQ,81.0,2478526,2478526.0,0.0,31.223604662978943,25.732095855277063,88.91493623260415,4.655641102327479,2478526.0,2482126.104690714,2482214.691590805,0.3890300236446482,8.337903875293996,0.015264466,8.017511,11.105396,10.873166
y1_d084_YJD_RZQ,106.0,3243076,3243076.0,0.0,32.30943046598882,20.26435649352152,91.01075349574975,3.1270160519216006,3243076.0,3246976.3360943496,3247046.810090533,-2.06241745870831,6.00171416011181,-3.0563364,5.1435113,8.801408,7.95053
y1_d084_YJD_RZQ,133.0,4097026,4097026.0,0.0,33.07604926926399,25.814798946539952,91.1298748165566,5.957973462913628,4097026.0,4100476.919832944,4100565.864346381,4.471993128317668,12.765657331747404,4.0909405,12.447831,15.517983,15.036409
y1_d084_YJD_RZQ,173.0,5603826,5603826.0,0.0,31.603169409391924,25.28934996288967,87.63763983754488,3.4322604771949727,5603826.0,5607176.422648499,5607276.443264448,10.409869173058231,17.464614888052846,7.2340946,14.717092,19.907358,17.34091
y1_d084_YJD_RZQ,183.0,5814576,5814576.0,0.0,30.551122092164785,19.679231609566155,87.44198159348387,1.0051960433784757,5814576.0,5818376.321202132,5818474.265708018,4.250218420886604,11.525194506799163,4.184312,11.467765,14.244502,14.063702
y1_d084_YJD_RZQ,184.0,5995676,5995676.0,0.0,30.551122092164785,19.679231609566155,88.19547885389326,2.666530178383937,5995676.0,5999776.167513611,5999857.000676736,-8.790287539190114,-0.1205580404663131,-9.434775,-0.6707597,2.9598548,2.33878
y1_d084_YJD_RZQ,188.0,6076576,6076576.0,0.0,30.082531877133967,22.37977413804373,91.57857760136068,4.211823530831964,6076576.0,6080326.942955506,6080406.9356208015,2.87918866996449,10.704479386061127,2.244394,10.154288,13.303965,12.647686
y1_d084_YJD_RZQ,229.0,7417076,7417076.0,0.0,32.66658999671455,23.13576034863501,86.85477486465219,2.6440749711048284,7417076.0,7420426.067647816,7420515.336853037,13.021896175396613,19.82780934238849,12.682554,19.533575,22.2014,21.95817
y1_d085_YJD_RZQ,33.0,882383,882383.0,0.0,31.23283986777089,22.090466216197346,88.0596791563349,3.815705122607369,882383.0,885783.9488910004,885900.1714830782,9.09840493790345,15.858864943331213,6.3824697,13.514606,18.09948,15.884334
y1_d085_YJD_RZQ,59.0,1624983,1624983.0,0.0,31.495855217767364,22.238589765258894,88.11396899781072,4.035643025639217,1624983.0,1628833.1371840837,1628932.855851076,-5.043286056931244,3.90584696622963,-5.052748,3.8978696,6.840307,4.2200723
y1_d085_YJD_RZQ,65.0,1894933,1894933.0,0.0,31.697149952841244,22.81249101376801,91.9815087820541,5.666967065452582,1894933.0,1898433.601319788,1898516.372632832,8.403842520885782,15.97282186707479,7.8447704,15.499499,18.39853,18.01168
y1_d085_YJD_RZQ,105.0,3204483,3204483.0,0.0,31.23283986777089,22.090466216197346,88.12803979047794,0.5471637950452646,3204483.0,3208083.236626767,3208172.4943796354,10.586571091405016,18.16090484182872,10.241792,17.862823,20.867058,20.548094
y1_d085_YJD_RZQ,146.0,4699031,4699031.0,0.0,33.03033054923043,21.060076445383515,88.48833689157655,4.043253221784937,4699031.0,4702481.301462705,4702569.968709302,7.575421036138387,14.1732344734421,7.199269,13.848153,16.537678,16.203854
y1_d085_YJD_RZQ,150.0,4773631,4773631.0,0.0,32.66658999671455,23.13576034863501,92.52907316641164,4.989200321589067,4773631.0,4777681.075709228,4777760.50587493,-10.03691377083565,0.659129222941027,-10.776005,0.06705156,3.9219573,3.4528458
y1_d085_YJD_RZQ,175.0,5539781,5539781.0,0.0,31.58924570864841,20.47658747886942,91.5560702222114,4.175266510634401,5539781.0,5543481.570787638,5543590.31979096,3.6879742235780446,11.135730287667442,0.6602025,8.516919,13.669142,11.205623
y1_d085_YJD_RZQ,218.0,7367531,7367531.0,0.0,31.697149952841244,22.81249101376801,90.5828229670728,6.074432225080955,7367531.0,7370731.005827675,7370828.781867547,16.044727228358617,22.173424346526804,15.975094,22.11333,24.327005,24.17584
y1_d085_YJD_RZQ,243.0,8115781,8115781.0,0.0,31.603169409391924,25.28934996288967,88.48120600611041,1.8877755136779228,8115781.0,8119281.788232925,8119448.933632172,9.762830318144216,17.642727201378506,5.5152116,13.984498,20.485226,16.817198
y1_d086_DYE_YJD,35.0,84044773,84044773.0,0.0,31.223604662978943,25.732095855277063,87.55799011563752,2.6418260360344448,84044773.0,84048273.33139668,84048405.85637663,6.094863618133184,13.564807584397322,3.9309134,11.692173,16.402119,14.763112
y1_d086_DYE_YJD,52.0,84547023,84547023.0,0.0,35.68832885678767,25.231035667565603,92.59323820036452,2.0521495801565948,84547023.0,84550723.39639556,84550811.68200183,3.303126762699124,14.239036204914123,2.8586328,13.89624,17.776672,17.464527
y1_d086_DYE_YJD,62.0,84860623,84860623.0,0.0,31.495855217767364,22.238589765258894,92.06443057620308,5.976274960899275,84860623.0,84864273.71907327,84864351.93662506,2.446035986323152,10.42610622957939,1.7195477,9.810467,13.0991535,12.348787
y1_d086_DYE_YJD,93.0,85953423,85953423.0,0.0,30.58103473095258,26.139692485801334,88.93646203299413,1.2594455215491962,85953423.0,85957173.63953248,85957248.20487869,0.0737536113074663,8.648486774318538,-0.7676016,7.9113574,11.706292,11.079491
