game_str,play_id,safe,advanced
y1_d042_TKJ_YJD,171,False,False
y1_d042_TKJ_YJD,178,False,False
y1_d042_TKJ_YJD,192,False,False
y1_d042_TKJ_YJD,232,False,False
y1_d042_TKJ_YJD,255,False,False
y1_d042_TKJ_YJD,273,False,False
y1_d042_TKJ_YJD,278,False,False
y1_d042_TKJ_YJD,297,False,False
y1_d042_TKJ_YJD,311,True,False
y1_d042_TKJ_YJD,326,False,False
y1_d042_TKJ_YJD,330,False,False
y1_d042_TKJ_YJD,333,False,False
y1_d043_WJU_QEA,7,False,False
y1_d043_WJU_QEA,43,False,False
y1_d043_WJU_QEA,62,False,False
y1_d043_WJU_QEA,81,False,False
y1_d043_WJU_QEA,85,False,False
y1_d043_WJU_QEA,94,False,False
y1_d043_WJU_QEA,117,False,False
y1_d043_WJU_QEA,149,False,False
y1_d043_WJU_QEA,169,False,False
y1_d043_WJU_QEA,173,False,False
y1_d043_WJU_QEA,196,False,False
y1_d043_WJU_QEA,205,False,False
y1_d043_WJU_QEA,229,False,False
y1_d043_WJU_QEA,233,False,False
y1_d043_WJU_QEA,238,False,False
y1_d043_WJU_QEA,268,True,False
y1_d043_WJU_QEA,300,True,False
y1_d044_WJU_QEA,93,False,False
y1_d044_WJU_QEA,137,True,False
y1_d044_WJU_QEA,138,False,False
y1_d044_WJU_QEA,184,False,False
y1_d044_WJU_QEA,281,False,False
y1_d044_WJU_QEA,288,True,False
y1_d044_WJU_QEA,305,False,False
y1_d044_WJU_QEA,310,False,False
y1_d044_WJU_QEA,313,False,False
y1_d044_WJU_QEA,353,False,False
y1_d045_MHY_RZQ,15,False,False
y1_d045_MHY_RZQ,20,True,False
y1_d045_MHY_RZQ,30,False,False
y1_d045_MHY_RZQ,38,True,False
y1_d045_MHY_RZQ,57,False,False
y1_d045_MHY_RZQ,63,False,False
y1_d045_MHY_RZQ,136,False,False
y1_d045_MHY_RZQ,145,False,False
y1_d045_MHY_RZQ,159,False,False
y1_d045_MHY_RZQ,160,False,False
y1_d045_MHY_RZQ,166,False,False
y1_d045_MHY_RZQ,184,False,False
y1_d045_MHY_RZQ,190,False,False
y1_d045_MHY_RZQ,201,False,False
y1_d045_MHY_RZQ,214,False,False
y1_d045_MHY_RZQ,237,False,False
y1_d045_MHY_RZQ,248,False,False
y1_d045_MHY_RZQ,250,False,False
y1_d045_MHY_RZQ,270,False,False
y1_d045_MHY_RZQ,292,False,False
y1_d045_MHY_RZQ,304,False,False
y1_d045_MHY_RZQ,315,False,False
y1_d045_VHS_YJD,42,False,False
y1_d045_VHS_YJD,48,False,False
y1_d045_VHS_YJD,53,False,False
y1_d045_VHS_YJD,71,False,False
y1_d045_VHS_YJD,75,False,False
y1_d045_VHS_YJD,84,False,False
y1_d045_VHS_YJD,98,False,False
y1_d045_VHS_YJD,120,False,False
y1_d045_VHS_YJD,126,False,False
y1_d045_VHS_YJD,142,False,False
y1_d045_VHS_YJD,176,False,False
y1_d045_VHS_YJD,226,False,False
y1_d045_VHS_YJD,231,False,False
y1_d045_VHS_YJD,246,False,False
y1_d045_VHS_YJD,252,False,False
y1_d045_WJU_QEA,23,False,False
y1_d045_WJU_QEA,40,False,False
y1_d045_WJU_QEA,61,False,False
y1_d045_WJU_QEA,80,False,False
y1_d045_WJU_QEA,86,False,False
y1_d045_WJU_QEA,99,False,False
y1_d045_WJU_QEA,102,True,False
y1_d045_WJU_QEA,108,False,False
y1_d045_WJU_QEA,110,False,False
y1_d045_WJU_QEA,115,False,False
y1_d045_WJU_QEA,145,False,False
y1_d045_WJU_QEA,173,False,False
y1_d045_WJU_QEA,187,False,False
y1_d045_WJU_QEA,226,False,False
y1_d045_WJU_QEA,234,False,False
y1_d045_WJU_QEA,255,False,False
y1_d045_WJU_QEA,272,False,False
y1_d045_WJU_QEA,276,False,False
y1_d046_MHY_RZQ,18,False,False
y1_d046_MHY_RZQ,43,False,False
y1_d046_MHY_RZQ,72,False,False
y1_d046_MHY_RZQ,84,False,False
y1_d046_MHY_RZQ,86,False,False
y1_d046_MHY_RZQ,141,False,False
y1_d046_MHY_RZQ,184,True,False
y1_d046_MHY_RZQ,186,False,False
y1_d046_MHY_RZQ,212,False,False
y1_d046_MHY_RZQ,246,False,False
y1_d046_MHY_RZQ,264,False,False
y1_d046_VHS_YJD,9,False,False
y1_d046_VHS_YJD,38,False,False
y1_d046_VHS_YJD,49,False,False
y1_d046_VHS_YJD,87,False,False
y1_d046_VHS_YJD,107,False,False
y1_d046_VHS_YJD,116,False,False
y1_d046_VHS_YJD,134,False,False
y1_d046_VHS_YJD,143,False,False
y1_d046_VHS_YJD,170,False,False
y1_d046_VHS_YJD,185,False,False
y1_d046_VHS_YJD,188,False,False
y1_d046_VHS_YJD,194,False,False
y1_d046_WJU_QEA,5,False,False
y1_d046_WJU_QEA,42,False,False
y1_d046_WJU_QEA,59,True,False
y1_d046_WJU_QEA,73,False,False
y1_d046_WJU_QEA,111,False,False
y1_d046_WJU_QEA,139,False,False
y1_d046_WJU_QEA,153,False,False
y1_d046_WJU_QEA,177,False,False
y1_d046_WJU_QEA,186,False,False
y1_d046_WJU_QEA,203,False,False
y1_d046_WJU_QEA,233,False,False
y1_d046_WJU_QEA,255,False,False
y1_d046_WJU_QEA,268,False,False
y1_d046_WJU_QEA,285,False,False
y1_d046_WJU_QEA,288,False,False
y1_d046_WJU_QEA,296,False,False
y1_d046_WJU_QEA,299,False,False
y1_d047_MHY_RZQ,66,False,False
y1_d047_MHY_RZQ,68,True,False
y1_d047_MHY_RZQ,79,False,False
y1_d047_MHY_RZQ,124,True,False
y1_d047_MHY_RZQ,146,False,False
y1_d047_MHY_RZQ,159,False,False
y1_d047_MHY_RZQ,197,False,False
y1_d047_MHY_RZQ,202,False,False
y1_d047_MHY_RZQ,207,False,False
y1_d047_MHY_RZQ,211,False,False
y1_d047_MHY_RZQ,256,False,False
y1_d047_MHY_RZQ,271,False,False
y1_d047_VHS_YJD,26,False,False
y1_d047_VHS_YJD,54,False,False
y1_d047_VHS_YJD,58,False,False
y1_d047_VHS_YJD,96,True,False
y1_d047_VHS_YJD,98,False,False
y1_d047_VHS_YJD,133,False,False
y1_d047_VHS_YJD,150,False,False
y1_d047_VHS_YJD,153,False,False
y1_d047_VHS_YJD,174,False,False
y1_d047_VHS_YJD,188,False,False
y1_d047_VHS_YJD,190,False,False
y1_d047_VHS_YJD,195,True,False
y1_d047_VHS_YJD,206,False,False
y1_d047_VHS_YJD,258,False,False
y1_d047_VHS_YJD,261,False,False
y1_d047_VHS_YJD,271,True,True
y1_d048_MHY_RZQ,38,False,False
y1_d048_MHY_RZQ,56,False,False
y1_d048_MHY_RZQ,79,False,False
y1_d048_MHY_RZQ,102,False,False
y1_d048_MHY_RZQ,123,True,False
y1_d048_MHY_RZQ,141,False,False
y1_d048_MHY_RZQ,180,False,False
y1_d048_MHY_RZQ,196,False,False
y1_d048_MHY_RZQ,201,False,False
y1_d048_MHY_RZQ,220,False,False
y1_d048_MHY_RZQ,227,False,False
y1_d048_MHY_RZQ,228,False,False
y1_d048_MHY_RZQ,237,False,False
y1_d048_MHY_RZQ,248,False,False
y1_d048_MHY_RZQ,256,False,False
y1_d048_MHY_RZQ,261,True,False
y1_d048_MHY_RZQ,268,False,False
y1_d048_STK_QEA,6,False,False
y1_d048_STK_QEA,14,False,False
y1_d048_STK_QEA,25,False,False
y1_d048_STK_QEA,48,False,False
y1_d048_STK_QEA,81,False,False
y1_d048_STK_QEA,99,True,False
y1_d048_STK_QEA,113,True,False
y1_d048_STK_QEA,147,False,False
y1_d048_STK_QEA,156,True,False
y1_d048_STK_QEA,175,False,False
y1_d048_STK_QEA,179,True,False
y1_d048_STK_QEA,200,False,False
y1_d048_STK_QEA,217,False,False
y1_d048_STK_QEA,234,False,False
y1_d048_STK_QEA,251,False,False
y1_d048_STK_QEA,259,False,False
y1_d048_STK_QEA,272,False,False
y1_d048_UPU_YJD,10,False,False
y1_d048_UPU_YJD,19,False,False
y1_d048_UPU_YJD,40,False,False
y1_d048_UPU_YJD,104,False,False
y1_d048_UPU_YJD,105,False,False
y1_d048_UPU_YJD,128,False,False
y1_d048_UPU_YJD,139,False,False
y1_d048_UPU_YJD,183,False,False
y1_d049_JZK_RZQ,6,False,False
y1_d049_JZK_RZQ,15,False,False
y1_d049_JZK_RZQ,25,False,False
y1_d049_JZK_RZQ,46,False,False
y1_d049_JZK_RZQ,64,False,False
y1_d049_JZK_RZQ,169,False,False
y1_d049_JZK_RZQ,189,False,False
y1_d049_JZK_RZQ,255,False,False
y1_d049_STK_QEA,3,False,False
y1_d049_STK_QEA,39,False,False
y1_d049_STK_QEA,58,False,False
y1_d049_STK_QEA,63,False,False
y1_d049_STK_QEA,92,False,False
y1_d049_STK_QEA,98,False,False
y1_d049_STK_QEA,126,True,False
y1_d049_STK_QEA,219,False,False
y1_d049_STK_QEA,221,False,False
y1_d049_STK_QEA,228,False,False
y1_d049_STK_QEA,248,False,False
y1_d049_STK_QEA,253,True,False
y1_d049_STK_QEA,265,False,False
y1_d049_STK_QEA,267,False,False
y1_d049_STK_QEA,272,False,False
y1_d049_STK_QEA,288,True,False
y1_d049_UPU_YJD,9,False,False
y1_d049_UPU_YJD,12,False,False
y1_d049_UPU_YJD,15,False,False
y1_d049_UPU_YJD,28,False,False
y1_d049_UPU_YJD,33,False,False
y1_d049_UPU_YJD,40,False,False
y1_d049_UPU_YJD,101,False,False
y1_d049_UPU_YJD,110,False,False
y1_d049_UPU_YJD,115,False,False
y1_d049_UPU_YJD,117,True,False
y1_d049_UPU_YJD,212,False,False
y1_d049_UPU_YJD,228,False,False
y1_d049_UPU_YJD,253,False,False
y1_d049_UPU_YJD,268,False,False
y1_d049_UPU_YJD,276,False,False
y1_d049_UPU_YJD,308,False,False
y1_d050.5_STK_QEA,2,False,False
y1_d050.5_STK_QEA,6,False,False
y1_d050.5_STK_QEA,28,False,False
y1_d050.5_STK_QEA,52,False,False
y1_d050.5_STK_QEA,59,False,False
y1_d050.5_STK_QEA,61,False,False
y1_d050.5_STK_QEA,63,False,False
y1_d050.5_STK_QEA,66,False,False
y1_d050.5_STK_QEA,87,False,False
y1_d050.5_STK_QEA,95,False,False
y1_d050.5_STK_QEA,137,False,False
y1_d050.5_STK_QEA,159,True,True
y1_d050.5_STK_QEA,181,False,False
y1_d050.5_STK_QEA,201,False,False
y1_d050.5_STK_QEA,224,False,False
y1_d050_JZK_RZQ,68,False,False
y1_d050_JZK_RZQ,79,False,False
y1_d050_JZK_RZQ,161,True,False
y1_d050_JZK_RZQ,185,False,False
y1_d050_JZK_RZQ,215,False,False
y1_d050_JZK_RZQ,249,False,False
y1_d050_JZK_RZQ,296,False,False
y1_d050_JZK_RZQ,302,False,False
y1_d050_JZK_RZQ,337,False,False
y1_d050_JZK_RZQ,341,False,False
y1_d050_JZK_RZQ,353,False,False
y1_d050_JZK_RZQ,354,False,False
y1_d050_JZK_RZQ,356,False,False
y1_d050_JZK_RZQ,358,False,False
y1_d050_STK_QEA,1,False,False
y1_d050_STK_QEA,14,True,False
y1_d050_STK_QEA,24,False,False
y1_d050_STK_QEA,28,False,False
y1_d050_STK_QEA,47,False,False
y1_d050_STK_QEA,65,False,False
y1_d050_STK_QEA,91,False,False
y1_d050_STK_QEA,116,False,False
y1_d050_STK_QEA,118,False,False
y1_d050_STK_QEA,120,False,False
y1_d050_STK_QEA,161,False,False
y1_d050_STK_QEA,179,False,False
y1_d050_STK_QEA,182,False,False
y1_d050_STK_QEA,186,False,False
y1_d050_STK_QEA,189,False,False
y1_d050_STK_QEA,194,False,False
y1_d050_STK_QEA,208,False,False
y1_d050_UPU_YJD,2,False,False
y1_d050_UPU_YJD,5,False,False
y1_d050_UPU_YJD,17,True,False
y1_d050_UPU_YJD,54,False,False
y1_d050_UPU_YJD,69,False,False
y1_d050_UPU_YJD,93,False,False
y1_d050_UPU_YJD,116,False,False
y1_d050_UPU_YJD,135,False,False
y1_d050_UPU_YJD,136,False,False
y1_d050_UPU_YJD,190,False,False
y1_d050_UPU_YJD,200,False,False
y1_d050_UPU_YJD,205,False,False
y1_d050_UPU_YJD,215,False,False
y1_d050_UPU_YJD,252,False,False
y1_d050_UPU_YJD,267,False,False
y1_d050_UPU_YJD,289,True,False
y1_d050_UPU_YJD,292,False,False
y1_d050_UPU_YJD,299,False,False
y1_d051_JZK_RZQ,15,False,False
y1_d051_JZK_RZQ,16,False,False
y1_d051_JZK_RZQ,18,False,False
y1_d051_JZK_RZQ,24,True,False
y1_d051_JZK_RZQ,53,False,False
y1_d051_JZK_RZQ,87,False,False
y1_d051_JZK_RZQ,99,False,False
y1_d051_JZK_RZQ,102,False,False
y1_d051_JZK_RZQ,105,False,False
y1_d051_JZK_RZQ,106,False,False
y1_d051_JZK_RZQ,122,False,False
y1_d051_JZK_RZQ,126,False,False
y1_d051_JZK_RZQ,137,False,False
y1_d051_JZK_RZQ,200,False,False
y1_d051_JZK_RZQ,230,False,False
y1_d051_JZK_RZQ,321,False,False
y1_d051_UPU_YJD,5,False,False
y1_d051_UPU_YJD,20,False,False
y1_d051_UPU_YJD,24,False,False
y1_d051_UPU_YJD,38,True,False
y1_d051_UPU_YJD,55,True,False
y1_d051_UPU_YJD,111,False,False
y1_d051_UPU_YJD,118,False,False
y1_d051_UPU_YJD,203,True,True
y1_d051_UPU_YJD,223,False,False
y1_d051_UPU_YJD,277,False,False
y1_d051_UPU_YJD,278,False,False
y1_d051_UPU_YJD,291,False,False
y1_d052_APZ_QEA,19,False,False
y1_d052_APZ_QEA,40,False,False
y1_d052_APZ_QEA,76,False,False
y1_d052_APZ_QEA,83,False,False
y1_d052_APZ_QEA,95,False,False
y1_d052_APZ_QEA,160,False,False
y1_d052_APZ_QEA,170,False,False
y1_d052_APZ_QEA,174,False,False
y1_d052_APZ_QEA,238,False,False
y1_d052_APZ_QEA,287,False,False
y1_d053_APZ_QEA,11,False,False
y1_d053_APZ_QEA,12,False,False
y1_d053_APZ_QEA,43,False,False
y1_d053_APZ_QEA,68,False,False
y1_d053_APZ_QEA,89,False,False
y1_d053_APZ_QEA,106,False,False
y1_d053_APZ_QEA,112,False,False
y1_d053_APZ_QEA,138,True,False
y1_d053_APZ_QEA,152,False,False
y1_d053_APZ_QEA,164,False,False
y1_d054_APZ_QEA,6,True,True
y1_d054_APZ_QEA,36,False,False
y1_d054_APZ_QEA,57,False,False
y1_d054_APZ_QEA,88,True,False
y1_d054_APZ_QEA,137,False,False
y1_d054_APZ_QEA,140,False,False
y1_d054_APZ_QEA,178,False,False
y1_d054_APZ_QEA,181,False,False
y1_d054_APZ_QEA,242,False,False
y1_d054_APZ_QEA,294,False,False
y1_d054_APZ_QEA,299,False,False
y1_d055_APZ_QEA,3,False,False
y1_d055_APZ_QEA,9,False,False
y1_d055_APZ_QEA,81,False,False
y1_d055_APZ_QEA,103,False,False
y1_d055_APZ_QEA,108,False,False
y1_d055_APZ_QEA,116,True,False
y1_d055_APZ_QEA,123,False,False
y1_d055_APZ_QEA,125,False,False
y1_d055_APZ_QEA,130,False,False
y1_d055_APZ_QEA,160,False,False
y1_d055_APZ_QEA,223,False,False
y1_d055_APZ_QEA,250,False,False
y1_d055_APZ_QEA,255,False,False
y1_d055_APZ_QEA,256,False,False
y1_d055_APZ_QEA,267,False,False
y1_d056_KJH_RZQ,50,False,False
y1_d056_KJH_RZQ,65,False,False
y1_d056_KJH_RZQ,93,False,False
y1_d056_KJH_RZQ,102,False,False
y1_d056_KJH_RZQ,114,False,False
y1_d056_KJH_RZQ,133,False,False
y1_d056_KJH_RZQ,140,False,False
y1_d056_KJH_RZQ,146,False,False
y1_d056_KJH_RZQ,213,False,False
y1_d056_KJH_RZQ,264,False,False
y1_d056_OXG_QEA,49,False,False
y1_d056_OXG_QEA,93,False,False
y1_d056_OXG_QEA,95,False,False
y1_d056_OXG_QEA,114,False,False
y1_d056_OXG_QEA,131,False,False
y1_d056_OXG_QEA,153,False,False
y1_d056_OXG_QEA,163,False,False
y1_d056_OXG_QEA,182,True,False
y1_d056_OXG_QEA,205,False,False
y1_d056_OXG_QEA,214,True,False
y1_d056_OXG_QEA,272,False,False
y1_d056_OXG_QEA,316,False,False
y1_d056_WZR_YJD,3,False,False
y1_d056_WZR_YJD,13,False,False
y1_d056_WZR_YJD,39,False,False
y1_d056_WZR_YJD,46,False,False
y1_d056_WZR_YJD,53,False,False
y1_d056_WZR_YJD,94,False,False
y1_d056_WZR_YJD,116,False,False
y1_d056_WZR_YJD,145,False,False
y1_d056_WZR_YJD,152,False,False
y1_d056_WZR_YJD,184,False,False
y1_d056_WZR_YJD,272,False,False
y1_d057_KJH_RZQ,19,True,False
y1_d057_KJH_RZQ,66,False,False
y1_d057_KJH_RZQ,76,False,False
y1_d057_KJH_RZQ,79,False,False
y1_d057_KJH_RZQ,189,False,False
y1_d057_KJH_RZQ,193,False,False
y1_d057_KJH_RZQ,276,False,False
y1_d057_KJH_RZQ,281,False,False
y1_d057_KJH_RZQ,290,False,False
y1_d057_OXG_QEA,6,False,False
y1_d057_OXG_QEA,28,False,False
y1_d057_OXG_QEA,73,False,False
y1_d057_OXG_QEA,127,False,False
y1_d057_OXG_QEA,131,False,False
y1_d057_OXG_QEA,160,False,False
y1_d057_OXG_QEA,166,True,False
y1_d057_OXG_QEA,180,False,False
y1_d057_OXG_QEA,187,False,False
y1_d057_OXG_QEA,229,False,False
y1_d057_OXG_QEA,236,False,False
y1_d057_OXG_QEA,239,False,False
y1_d057_OXG_QEA,277,True,False
y1_d057_OXG_QEA,341,False,False
y1_d057_WZR_YJD,25,False,False
y1_d057_WZR_YJD,38,False,False
y1_d057_WZR_YJD,49,False,False
y1_d057_WZR_YJD,51,False,False
y1_d057_WZR_YJD,71,False,False
y1_d057_WZR_YJD,74,False,False
y1_d057_WZR_YJD,96,True,False
y1_d057_WZR_YJD,110,False,False
y1_d057_WZR_YJD,114,False,False
y1_d057_WZR_YJD,131,False,False
y1_d057_WZR_YJD,142,False,False
y1_d057_WZR_YJD,151,True,False
y1_d057_WZR_YJD,161,False,False
y1_d057_WZR_YJD,167,False,False
y1_d057_WZR_YJD,169,False,False
y1_d057_WZR_YJD,186,False,False
y1_d057_WZR_YJD,198,False,False
y1_d057_WZR_YJD,224,False,False
y1_d057_WZR_YJD,231,False,False
y1_d058_KJH_RZQ,2,False,False
y1_d058_KJH_RZQ,4,False,False
y1_d058_KJH_RZQ,14,True,False
y1_d058_KJH_RZQ,37,False,False
y1_d058_KJH_RZQ,42,False,False
y1_d058_KJH_RZQ,100,False,False
y1_d058_KJH_RZQ,119,False,False
y1_d058_KJH_RZQ,129,False,False
y1_d058_KJH_RZQ,153,False,False
y1_d058_KJH_RZQ,174,False,False
y1_d058_KJH_RZQ,175,False,False
y1_d058_KJH_RZQ,179,False,False
y1_d058_KJH_RZQ,288,False,False
y1_d058_KJH_RZQ,300,True,False
y1_d058_KJH_RZQ,337,False,False
y1_d058_KJH_RZQ,338,False,False
y1_d058_OXG_QEA,14,False,False
y1_d058_OXG_QEA,35,False,False
y1_d058_OXG_QEA,37,False,False
y1_d058_OXG_QEA,42,False,False
y1_d058_OXG_QEA,61,False,False
y1_d058_OXG_QEA,91,False,False
y1_d058_OXG_QEA,94,False,False
y1_d058_OXG_QEA,107,False,False
y1_d058_OXG_QEA,108,False,False
y1_d058_OXG_QEA,112,False,False
y1_d058_OXG_QEA,171,False,False
y1_d058_OXG_QEA,206,False,False
y1_d058_OXG_QEA,216,False,False
y1_d058_OXG_QEA,233,False,False
y1_d058_OXG_QEA,243,False,False
y1_d058_OXG_QEA,252,False,False
y1_d058_OXG_QEA,273,False,False
y1_d058_OXG_QEA,289,False,False
y1_d058_WZR_YJD,9,True,False
y1_d058_WZR_YJD,42,False,False
y1_d058_WZR_YJD,69,False,False
y1_d058_WZR_YJD,80,False,False
y1_d058_WZR_YJD,88,True,False
y1_d058_WZR_YJD,89,False,False
y1_d058_WZR_YJD,99,False,False
y1_d058_WZR_YJD,142,False,False
y1_d058_WZR_YJD,145,False,False
y1_d058_WZR_YJD,155,False,False
y1_d058_WZR_YJD,220,False,False
y1_d058_WZR_YJD,227,False,False
y1_d058_WZR_YJD,228,False,False
y1_d058_WZR_YJD,248,False,False
y1_d058_WZR_YJD,273,False,False
y1_d058_WZR_YJD,275,False,False
y1_d058_WZR_YJD,305,False,False
y1_d058_WZR_YJD,314,False,False
y1_d058_WZR_YJD,320,False,False
y1_d059_JNJ_QEA,12,False,False
y1_d059_JNJ_QEA,29,True,False
y1_d059_JNJ_QEA,35,False,False
y1_d059_JNJ_QEA,49,False,False
y1_d059_JNJ_QEA,62,False,False
y1_d059_JNJ_QEA,78,True,False
y1_d059_JNJ_QEA,98,False,False
y1_d059_JNJ_QEA,123,False,False
y1_d059_JNJ_QEA,140,True,False
y1_d059_JNJ_QEA,153,False,False
y1_d059_JNJ_QEA,171,False,False
y1_d059_JNJ_QEA,202,False,False
y1_d059_JNJ_QEA,208,False,False
y1_d059_JNJ_QEA,265,True,False
y1_d059_JNJ_QEA,270,False,False
y1_d059_JNJ_QEA,272,True,False
y1_d059_JNJ_QEA,308,False,False
y1_d059_JNJ_QEA,322,False,False
y1_d060.5_JNJ_QEA,11,False,False
y1_d060.5_JNJ_QEA,27,False,False
y1_d060.5_JNJ_QEA,38,False,False
y1_d060.5_JNJ_QEA,53,True,False
y1_d060.5_JNJ_QEA,55,False,False
y1_d060.5_JNJ_QEA,67,False,False
y1_d060.5_JNJ_QEA,71,False,False
y1_d060.5_JNJ_QEA,101,False,False
y1_d060.5_JNJ_QEA,137,False,False
y1_d060.5_JNJ_QEA,147,False,False
y1_d060.5_JNJ_QEA,150,False,False
y1_d060.5_JNJ_QEA,158,False,False
y1_d060.5_JNJ_QEA,163,False,False
y1_d060.5_JNJ_QEA,165,False,False
y1_d060.5_JNJ_QEA,166,False,False
y1_d060.5_JNJ_QEA,183,False,False
y1_d060_JNJ_QEA,19,False,False
y1_d060_JNJ_QEA,28,False,False
y1_d060_JNJ_QEA,41,False,False
y1_d060_JNJ_QEA,61,False,False
y1_d060_JNJ_QEA,64,False,False
y1_d060_JNJ_QEA,69,False,False
y1_d060_JNJ_QEA,74,False,False
y1_d060_JNJ_QEA,101,True,False
y1_d060_JNJ_QEA,106,True,False
y1_d060_JNJ_QEA,107,False,False
y1_d060_JNJ_QEA,121,False,False
y1_d060_JNJ_QEA,131,True,False
y1_d060_JNJ_QEA,138,False,False
y1_d060_JNJ_QEA,146,False,False
y1_d060_JNJ_QEA,170,False,False
y1_d061_HCI_RZQ,93,False,False
y1_d061_HCI_RZQ,114,False,False
y1_d061_HCI_RZQ,176,False,False
y1_d061_HCI_RZQ,212,False,False
y1_d061_HCI_RZQ,229,False,False
y1_d061_HCI_RZQ,258,False,False
y1_d061_HCI_RZQ,268,False,False
y1_d061_HCI_RZQ,282,False,False
y1_d062_HCI_RZQ,11,False,False
y1_d062_HCI_RZQ,47,False,False
y1_d062_HCI_RZQ,63,False,False
y1_d062_HCI_RZQ,70,False,False
y1_d062_HCI_RZQ,73,False,False
y1_d062_HCI_RZQ,115,False,False
y1_d062_HCI_RZQ,130,False,False
y1_d062_HCI_RZQ,133,False,False
y1_d062_HCI_RZQ,144,False,False
y1_d062_HCI_RZQ,175,False,False
y1_d062_HCI_RZQ,196,False,False
y1_d062_HCI_RZQ,212,False,False
y1_d062_HCI_RZQ,267,False,False
y1_d063_HCI_RZQ,13,False,False
y1_d063_HCI_RZQ,70,False,False
y1_d063_HCI_RZQ,138,False,False
y1_d063_HCI_RZQ,174,False,False
y1_d063_HCI_RZQ,196,False,False
y1_d063_HCI_RZQ,208,False,False
y1_d063_HCI_RZQ,249,False,False
y1_d063_HCI_RZQ,260,False,False
y1_d063_HCI_RZQ,266,False,False
y1_d064_IAQ_YJD,6,False,False
y1_d064_IAQ_YJD,7,False,False
y1_d064_IAQ_YJD,50,False,False
y1_d064_IAQ_YJD,86,False,False
y1_d064_IAQ_YJD,91,False,False
y1_d064_IAQ_YJD,106,False,False
y1_d064_IAQ_YJD,108,False,False
y1_d064_IAQ_YJD,113,False,False
y1_d064_IAQ_YJD,126,False,False
y1_d064_IAQ_YJD,145,True,True
y1_d064_IAQ_YJD,180,False,False
y1_d064_IAQ_YJD,185,False,False
y1_d064_IAQ_YJD,256,True,False
y1_d064_IAQ_YJD,296,False,False
y1_d064_IAQ_YJD,297,True,False
y1_d064_UEX_RZQ,32,False,False
y1_d064_UEX_RZQ,52,False,False
y1_d064_UEX_RZQ,84,True,False
y1_d064_UEX_RZQ,87,False,False
y1_d064_UEX_RZQ,104,False,False
y1_d064_UEX_RZQ,107,False,False
y1_d064_UEX_RZQ,112,False,False
y1_d064_UEX_RZQ,123,False,False
y1_d064_UEX_RZQ,136,True,False
y1_d064_UEX_RZQ,138,False,False
y1_d064_UEX_RZQ,141,False,False
y1_d064_UEX_RZQ,150,False,False
y1_d064_UEX_RZQ,166,False,False
y1_d064_UEX_RZQ,169,False,False
y1_d064_UEX_RZQ,175,False,False
y1_d064_UEX_RZQ,178,False,False
y1_d064_UEX_RZQ,181,False,False
y1_d064_UEX_RZQ,211,False,False
y1_d064_UEX_RZQ,222,False,False
y1_d064_UEX_RZQ,237,False,False
y1_d064_UEX_RZQ,313,True,False
y1_d065_IAQ_YJD,4,False,False
y1_d065_IAQ_YJD,14,False,False
y1_d065_IAQ_YJD,17,False,False
y1_d065_IAQ_YJD,31,False,False
y1_d065_IAQ_YJD,37,False,False
y1_d065_IAQ_YJD,55,False,False
y1_d065_IAQ_YJD,63,False,False
y1_d065_IAQ_YJD,71,False,False
y1_d065_IAQ_YJD,75,False,False
y1_d065_IAQ_YJD,82,False,False
y1_d065_IAQ_YJD,89,False,False
y1_d065_IAQ_YJD,132,False,False
y1_d065_IAQ_YJD,162,False,False
y1_d065_IAQ_YJD,165,False,False
y1_d065_IAQ_YJD,175,False,False
y1_d065_IAQ_YJD,230,False,False
y1_d065_OWH_QEA,30,False,False
y1_d065_OWH_QEA,36,False,False
y1_d065_OWH_QEA,37,False,False
y1_d065_OWH_QEA,49,False,False
y1_d065_OWH_QEA,98,True,False
y1_d065_OWH_QEA,148,False,False
y1_d065_OWH_QEA,205,False,False
y1_d065_OWH_QEA,208,False,False
y1_d065_OWH_QEA,228,False,False
y1_d065_OWH_QEA,257,False,False
y1_d065_OWH_QEA,276,False,False
y1_d065_UEX_RZQ,25,False,False
y1_d065_UEX_RZQ,29,False,False
y1_d065_UEX_RZQ,47,False,False
y1_d065_UEX_RZQ,80,False,False
y1_d065_UEX_RZQ,119,False,False
y1_d065_UEX_RZQ,177,False,False
y1_d065_UEX_RZQ,188,False,False
y1_d065_UEX_RZQ,194,False,False
y1_d065_UEX_RZQ,198,False,False
y1_d065_UEX_RZQ,201,False,False
y1_d065_UEX_RZQ,230,False,False
y1_d065_UEX_RZQ,234,False,False
y1_d065_UEX_RZQ,241,False,False
y1_d066_IAQ_YJD,4,False,False
y1_d066_IAQ_YJD,12,False,False
y1_d066_IAQ_YJD,16,False,False
y1_d066_IAQ_YJD,23,False,False
y1_d066_IAQ_YJD,40,False,False
y1_d066_IAQ_YJD,43,False,False
y1_d066_IAQ_YJD,117,False,False
y1_d066_IAQ_YJD,123,False,False
y1_d066_IAQ_YJD,126,False,False
y1_d066_IAQ_YJD,133,False,False
y1_d066_IAQ_YJD,152,False,False
y1_d066_IAQ_YJD,153,False,False
y1_d066_IAQ_YJD,188,False,False
y1_d066_IAQ_YJD,192,False,False
y1_d066_IAQ_YJD,226,False,False
y1_d066_IAQ_YJD,269,False,False
y1_d066_IAQ_YJD,280,False,False
y1_d066_OWH_QEA,18,False,False
y1_d066_OWH_QEA,55,False,False
